Year,ANZSCO,Occupation,Skill Level,Automation probability,Employed total ('000)
1989,3232,Metal Fitters and Machinists,3,64.4,119.7440816
1989,3233,Precision Metal Trades Workers,3,55.8,10.18275075
1989,3234,Toolmakers and Engineering Patternmakers,3,79,11.01777593
1989,3241,Panelbeaters,3,80.7,26.80314317
1989,3242,Vehicle Body Builders and Trimmers,3,68.2,6.302153165
1989,3243,Vehicle Painters,3,79.6,7.72482402
1989,3311,Bricklayers and Stonemasons,3,83.1,33.0999052
1989,3312,Carpenters and Joiners,3,72,115.9567147
1989,3321,Floor Finishers,3,80.6,9.17172853
1989,3322,Painting Trades Workers,3,75.2,39.67458125
1989,3331,Glaziers,3,73,6.836220143
1989,3332,Plasterers,3,77.5,19.91260469
1989,3333,Roof Tilers,3,90,7.436178673
1989,3334,Wall and Floor Tilers,3,80.6,7.828943428
1989,3341,Plumbers,3,40.3,53.83414912
1989,3411,Electricians,3,27.7,92.08313767
1989,3421,Airconditioning and Refrigeration Mechanics,3,56.3,12.41867902
1989,3422,Electrical Distribution Trades Workers,3,7.3,11.55588109
1989,3423,Electronics Trades Workers,3,47.9,16.4560608
1989,3424,Telecommunications Trades Workers,3,44.8,35.8902852
1989,3511,Bakers and Pastrycooks,3,89,17.08117009
1989,3512,Butchers and Smallgoods Makers,3,86.4,25.87148997
1989,3513,Chefs,2,52.2,24.64638818
1989,3514,Cooks,3,86.2,31.4639166
1989,3611,Animal Attendants and Trainers,3,73.9,9.763423683
1989,3612,Shearers,3,61.8,11.86399313
1989,3613,Veterinary Nurses,3,42.6,3.839067168
1989,3621,Florists,3,40,5.42778455
1989,3622,Gardeners,3,66,31.12999607
1989,3623,Greenkeepers,3,66,12.67261101
1989,3624,Nurserypersons,3,66,6.553661805
1989,3911,Hairdressers,3,15.8,44.65925337
1989,3921,Print Finishers and Screen Printers,3,90.1,8.791946025
1989,3922,Graphic Pre-press Trades Workers,3,74.8,15.39980385
1989,3923,Printers,3,83,21.80623479
1989,3931,Canvas and Leather Goods Makers,3,69.9,7.245926653
1989,3932,Clothing Trades Workers,3,80.9,13.39787634
1989,3933,Upholsterers,3,39,5.480635785
1989,3941,Cabinetmakers,3,91.3,24.74087364
1989,3942,Wood Machinists and Other Wood Trades Workers,3,90.7,11.24082221
1989,3991,Boat Builders and Shipwrights,3,76,4.446457788
1989,3992,"Chemical, Gas, Petroleum and Power Generation Plant Operators",3,60.3,15.90169224
1989,3993,"Gallery, Library and Museum Technicians",2,90.7,1.646491845
1989,3994,Jewellers,3,95,5.158061103
1989,3995,Performing Arts Technicians,3,49.6,7.323745283
1989,3996,Signwriters,3,93.3,6.26800438
1989,3999,Other Miscellaneous Technicians and Trades Workers,3,46.6,5.555557473
1989,4111,Ambulance Officers and Paramedics,2,49.4,6.035855468
1989,4112,"Dental Hygienists, Technicians and Therapists",2,67,3.978945925
1989,4113,Diversional Therapists,3,9.1,1.019239203
1989,4114,Enrolled and Mothercraft Nurses,2,5.8,36.53836582
1989,4116,Massage Therapists,2,27.2,1.333361223
1989,4117,Welfare Support Workers,2,12.7,14.8740808
1989,4211,Child Carers,4,8.4,28.84207927
1989,4221,Education Aides,4,56,24.12283993
1989,4231,Aged and Disabled Carers,4,55,16.85692588
1989,4232,Dental Assistants,4,60.1,11.75123188
1989,4233,Nursing Support and Personal Care Workers,4,47.4,39.52757269
1989,4234,Special Care Workers,4,9.3,0.488927415
1989,4311,Bar Attendants and Baristas,4,77,44.73239012
1989,4312,Cafe Workers,5,92.9,12.69330205
1989,4313,Gaming Workers,4,76.9,3.629554118
1989,4314,Hotel Service Managers,3,94,6.594660568
1989,4315,Waiters,4,93.6,51.20775936
1989,4319,Other Hospitality Workers,5,66.2,3.601638655
1989,4412,Fire and Emergency Workers,3,19,8.9535709
1989,4413,Police,2,10.4,40.32766261
1989,4421,Prison Officers,4,54.6,7.777125525
1989,4422,Security Officers and Guards,5,83.1,28.12654649
1989,4511,Beauty Therapists,4,35.1,6.093117225
1989,4512,Driving Instructors,3,13,2.668079498
1989,4513,Funeral Workers,2,39,1.95763001
1989,4514,"Gallery, Museum and Tour Guides",4,61,3.884688753
1989,4515,Personal Care Consultants,4,35.1,1.21027671
1989,4516,Tourism and Travel Advisers,4,45.6,12.30092607
1989,4517,Travel Attendants,3,35.4,6.62785486
1989,4518,Other Personal Service Workers,4,51.8,3.411478098
1989,4521,Fitness Instructors,4,8.3,4.512255388
1989,4522,Outdoor Adventure Guides,4,8.3,0.267276453
1989,4523,"Sports Coaches, Instructors and Officials",3,8.9,9.127346293
1989,4524,Sportspersons,3,40.3,2.828255523
1989,5111,"Contract, Program and Project Administrators",2,34.7,14.73332816
1989,5121,Office Managers,2,1.4,66.52296159
1989,5122,Practice Managers,2,60.2,5.32643794
1989,5211,Personal Assistants,3,85.1,78.14794824
1989,5212,Secretaries,3,95.4,135.2277976
1989,5311,General Clerks,4,96,78.82918972
1989,5321,Keyboard Operators,4,95.1,137.0694243
1989,5411,Call or Contact Centre Workers,3,52.3,13.75554698
1989,5412,Information Officers,4,95.9,29.0200821
1989,5421,Receptionists,4,91.6,119.7400043
1989,5511,Accounting Clerks,4,97.2,110.6377245
1989,5512,Bookkeepers,4,97.7,92.87651175
1989,5513,Payroll Clerks,4,97,18.81143823
1989,5521,Bank Workers,4,97.8,96.6140566
1989,5522,Credit and Loans Officers,4,90.1,5.723467273
1989,5523,"Insurance, Money Market and Statistical Clerks",4,92.6,28.61858784
1989,5611,Betting Clerks,5,76.9,4.641832813
1989,5612,Couriers and Postal Deliverers,5,77.8,35.85362249
1989,5613,Filing and Registry Clerks,5,94.5,13.77114172
1989,5614,Mail Sorters,5,77.2,17.00485111
1989,5615,Survey Interviewers,5,94,15.86032186
1989,5616,Switchboard Operators,5,96.1,12.21011073
1989,5619,Other Clerical and Office Support Workers,5,96.7,40.72123883
1989,5911,Purchasing and Supply Logistics Clerks,4,75.3,79.96591319
1989,5912,Transport and Despatch Clerks,4,83.5,30.88505543
1989,5991,Conveyancers and Legal Executives,2,86.5,4.612963538
1989,5992,Court and Legal Clerks,3,87.5,7.31656441
1989,5993,Debt Collectors,4,95,10.98728477
1989,5994,Human Resource Clerks,4,90,10.85838324
1989,5995,Inspectors and Regulatory Officers,4,42.8,25.83996915
1989,5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",3,96.6,2.85085459
1989,5997,Library Assistants,4,96.3,16.68034293
1989,5999,Other Miscellaneous Clerical and Administrative Workers,4,67.3,11.52890494
1989,6111,"Auctioneers, and Stock and Station Agents",3,34.7,2.916505485
1989,6112,Insurance Agents,3,88.5,13.26253087
1989,6113,Sales Representatives,4,77.9,82.91987422
1989,6121,Real Estate Sales Agents,3,79.5,41.58981831
1989,6211,Sales Assistants (General),5,91.7,338.4734205
1989,6212,ICT Sales Assistants,5,92.3,10.56373509
1989,6213,Motor Vehicle and Vehicle Parts Salespersons,4,92.3,21.13817457
1989,6214,Pharmacy Sales Assistants,5,92.3,21.59478835
1989,6215,Retail Supervisors,4,28,16.3468719
1989,6216,Service Station Attendants,5,75.5,8.640428518
1989,6217,Street Vendors and Related Salespersons,5,94,13.26768418
1989,6219,Other Sales Assistants and Salespersons,5,96.2,6.987086045
1989,6311,Checkout Operators and Office Cashiers,5,96.9,68.75087345
1989,6391,Models and Sales Demonstrators,5,54.4,9.225913518
1989,6392,Retail and Wool Buyers,3,64.1,2.8162991
1989,6393,Telemarketers,5,99,9.754174593
1989,6394,Ticket Salespersons,5,93.2,12.38151219
1989,6395,Visual Merchandisers,4,28.4,2.2442986
1989,6399,Other Sales Support Workers,5,78.6,0.944181795
1989,7111,"Clay, Concrete, Glass and Stone Processing Machine Operators",4,84.4,7.90016381
1989,7112,Industrial Spraypainters,4,79.6,8.104401608
1989,7113,Paper and Wood Processing Machine Operators,4,80.1,13.00930544
1989,7114,Photographic Developers and Printers,4,67.1,8.409292063
1989,7115,Plastics and Rubber Production Machine Operators,4,87.9,24.27157846
1989,7116,Sewing Machinists,4,89,49.97170787
1989,7117,Textile and Footwear Production Machine Operators,4,71.7,19.20946707
1989,7119,Other Machine Operators,4,75.2,10.39700762
1989,7121,"Crane, Hoist and Lift Operators",4,72,13.12949986
1989,7122,"Drillers, Miners and Shot Firers",4,75,28.77035124
1989,7123,Engineering Production Workers,4,81.8,33.88146489
1989,7129,Other Stationary Plant Operators,4,61.7,25.15138759
1989,7211,"Agricultural, Forestry and Horticultural Plant Operators",4,79,7.73503056
1989,7212,Earthmoving Plant Operators,4,93.2,42.94951687
1989,7213,Forklift Drivers,4,91,31.68383067
1989,7219,Other Mobile Plant Operators,4,82.1,6.036536033
1989,7311,Automobile Drivers,4,78.7,22.50836081
1989,7312,Bus and Coach Drivers,4,82.3,25.14074715
1989,7313,Train and Tram Drivers,4,75.8,12.35654244
1989,7321,Delivery Drivers,4,78.7,31.05218224
1989,7331,Truck Drivers,4,78.4,128.8315013
1989,7411,Storepersons,4,76.4,65.2869598
1989,8111,Car Detailers,5,37,14.8899629
1989,8112,Commercial Cleaners,5,65.5,150.7486792
1989,8113,Domestic Cleaners,5,69,26.38638046
1989,8114,Housekeepers,5,70.6,11.55600947
1989,8115,Laundry Workers,5,73.1,20.51361472
1989,8116,Other Cleaners,5,78.5,16.05924419
1989,8211,Building and Plumbing Labourers,5,85.8,41.39824909
1989,8212,Concreters,5,90,24.06569943
1989,8213,Fencers,4,85.6,10.00157524
1989,8214,Insulation and Home Improvement Installers,4,67.3,15.87105752
1989,8215,Paving and Surfacing Labourers,5,87.2,15.24687755
1989,8216,Railway Track Workers,4,87.2,7.181250958
1989,8217,Structural Steel Construction Workers,4,77.7,12.41471163
1989,8219,Other Construction and Mining Labourers,5,56.7,9.003224695
1989,8311,Food and Drink Factory Workers,5,74.2,28.03202699
1989,8312,"Meat Boners and Slicers, and Slaughterers",4,86.4,19.89916317
1989,8313,"Meat, Poultry and Seafood Process Workers",5,85.2,23.56793456
1989,8321,Packers,5,60.1,56.33467903
1989,8322,Product Assemblers,5,95.2,48.55356629
1989,8393,Product Quality Controllers,4,97,17.3527961
1989,8394,Timber and Wood Process Workers,5,79.4,18.53601106
1989,8399,Other Factory Process Workers,5,81.8,14.14193915
1989,8413,Forestry and Logging Workers,4,81.8,7.962514745
1989,8414,Garden and Nursery Labourers,5,95,29.68562219
1989,8415,Livestock Farm Workers,5,61.8,39.75774788
1989,8419,"Other Farm, Forestry and Garden Workers",5,67.5,5.140867795
1989,8511,Fast Food Cooks,5,82.8,11.78609379
1989,8512,Food Trades Assistants,5,84.3,7.905511645
1989,8513,Kitchenhands,5,84.3,84.36201442
1989,8911,Freight and Furniture Handlers,5,76.7,14.16494047
1989,8912,Shelf Fillers,5,64,55.35766803
1989,8991,Caretakers,5,66,9.0088593
1989,8992,Deck and Fishing Hands,4,69.4,10.96087455
1989,8993,Handypersons,5,65.4,24.55339677
1989,8994,Motor Vehicle Parts and Accessories Fitters,4,66.6,8.5743208
1989,8995,Printing Assistants and Table Workers,4,80.4,8.90199816
1989,8996,Recycling and Rubbish Collectors,5,78,4.494099693
1989,8997,Vending Machine Attendants,5,89.2,4.49900459
1989,8999,Other Miscellaneous Labourers,5,75.1,37.59797507
1989,2493,Teachers of English to Speakers of Other Languages,1,17.1,1.870497975
1989,2511,Nutrition Professionals,1,0.4,0.97014888
1989,2526,Podiatrists,1,0.8,0.668226708
1989,2524,Occupational Therapists,1,0.8,4.285515883
1990,1111,Chief Executives and Managing Directors,1,14,23.19913722
1990,1112,General Managers,1,14,20.3780261
1990,1211,Aquaculture Farmers,1,31.2,1.80510489
1990,1212,Crop Farmers,1,51,48.12799849
1990,1213,Livestock Farmers,1,37.4,94.38959141
1990,1214,Mixed Crop and Livestock Farmers,1,59,106.7101717
1990,1311,"Advertising, Public Relations and Sales Managers",1,1.5,52.62793593
1990,1321,Corporate Services Managers,1,38.9,1.823544745
1990,1322,Finance Managers,1,6.9,23.55928117
1990,1323,Human Resource Managers,1,11.3,12.64531315
1990,1324,Policy and Planning Managers,1,25,17.40098435
1990,1325,Research and Development Managers,1,1.7,3.688035403
1990,1331,Construction Managers,1,9.5,59.61566637
1990,1332,Engineering Managers,1,25,3.43667341
1990,1333,"Importers, Exporters and Wholesalers",1,23.9,13.72064508
1990,1334,Manufacturers,1,3,30.27436184
1990,1335,Production Managers,1,5.5,38.23912987
1990,1336,"Supply, Distribution and Procurement Managers",1,59,9.648522843
1990,1341,Child Care Centre Managers,1,1.5,4.259696705
1990,1342,Health and Welfare Services Managers,1,5,3.404319273
1990,1343,School Principals,1,0.7,9.849685908
1990,1344,Other Education Managers,1,0.7,4.450440645
1990,1351,ICT Managers,1,3.5,9.030597023
1990,1391,Commissioned Officers (Management),1,25,0.734799763
1990,1399,Other Specialist Managers,1,13.1,11.44266805
1990,1411,Cafe and Restaurant Managers,2,8.3,30.4634336
1990,1412,Caravan Park and Camping Ground Managers,2,25,3.386072495
1990,1413,Hotel and Motel Managers,2,0.4,20.92442384
1990,1414,Licensed Club Managers,2,25,4.762137845
1990,1419,Other Accommodation and Hospitality Managers,2,26.1,4.3029155
1990,1421,Retail Managers,2,16.1,207.8352085
1990,1491,"Amusement, Fitness and Sports Centre Managers",2,23.7,5.62777653
1990,1492,Call or Contact Centre and Customer Service Managers,2,49.9,12.54950486
1990,1493,Conference and Event Organisers,2,4.9,2.889894548
1990,1494,Transport Services Managers,2,59,15.18812712
1990,1499,"Other Hospitality, Retail and Service Managers",2,26.4,61.00773288
1990,2111,"Actors, Dancers and Other Entertainers",1,21.4,4.039423273
1990,2112,Music Professionals,1,5.2,7.60686657
1990,2113,Photographers,1,2.1,6.360547385
1990,2114,Visual Arts and Crafts Professionals,1,16.5,9.18706877
1990,2121,"Artistic Directors, and Media Producers and Presenters",1,10,6.947602665
1990,2122,"Authors, and Book and Script Editors",1,38.5,3.30329168
1990,2123,"Film, Television, Radio and Stage Directors",1,8.5,5.027581625
1990,2124,Journalists and Other Writers,1,17,15.1709264
1990,2211,Accountants,1,94.3,93.16050579
1990,2212,"Auditors, Company Secretaries and Corporate Treasurers",1,76.3,8.748634735
1990,2221,Financial Brokers,2,36,10.05936422
1990,2222,Financial Dealers,1,20.5,11.67555016
1990,2223,Financial Investment Advisers and Managers,1,43.8,15.1014138
1990,2231,Human Resource Professionals,1,24.8,20.85845168
1990,2232,ICT Trainers,1,1.4,3.54160435
1990,2233,Training and Development Professionals,1,1.4,8.676267513
1990,2241,"Actuaries, Mathematicians and Statisticians",1,11.9,2.8796677
1990,2242,"Archivists, Curators and Records Managers",1,56,1.158037658
1990,2243,Economists,1,43,3.181139565
1990,2244,Intelligence and Policy Analysts,1,23,3.925217648
1990,2245,Land Economists and Valuers,1,67.6,4.25768252
1990,2246,Librarians,1,59.5,10.76931018
1990,2247,Management and Organisation Analysts,1,10.9,14.54677109
1990,2249,Other Information and Organisation Professionals,1,35.2,3.350696038
1990,2251,Advertising and Marketing Professionals,1,58.2,14.5369938
1990,2252,ICT Sales Professionals,1,15.1,7.152704453
1990,2253,Public Relations Professionals,1,18,6.700592203
1990,2254,Technical Sales Representatives,1,21.7,17.80109154
1990,2311,Air Transport Professionals,1,25.5,8.337264235
1990,2312,Marine Transport Professionals,1,20,8.77967107
1990,2321,Architects and Landscape Architects,1,2.2,14.85647742
1990,2322,Surveyors and Spatial Scientists,1,48.7,9.261696025
1990,2323,"Fashion, Industrial and Jewellery Designers",1,3.1,2.406991915
1990,2324,"Graphic and Web Designers, and Illustrators",1,7.3,12.55795513
1990,2325,Interior Designers,1,15.1,2.3853073
1990,2326,Urban and Regional Planners,1,13,3.562373478
1990,2331,Chemical and Materials Engineers,1,1.8,2.697934268
1990,2332,Civil Engineering Professionals,1,1.9,27.87733954
1990,2333,Electrical Engineers,1,10,12.57573013
1990,2334,Electronics Engineers,1,12.9,5.04137199
1990,2335,"Industrial, Mechanical and Production Engineers",1,2.1,24.30182066
1990,2336,Mining Engineers,1,12,4.797342745
1990,2339,Other Engineering Professionals,1,2.2,5.044795078
1990,2341,Agricultural and Forestry Scientists,1,1.1,3.245172008
1990,2342,"Chemists, and Food and Wine Scientists",1,6.6,8.561628428
1990,2343,Environmental Scientists,1,8.6,6.732001845
1990,2344,"Geologists, Geophysicists and Hydrogeologists",1,53.2,4.305435188
1990,2345,Life Scientists,1,4.3,4.775626583
1990,2346,Medical Laboratory Scientists,1,59.8,6.812849018
1990,2347,Veterinarians,1,3.8,3.166731178
1990,2349,Other Natural and Physical Science Professionals,1,16.1,4.681879758
1990,2411,Early Childhood (Pre-primary School) Teachers,1,5.1,10.98138061
1990,2412,Primary School Teachers,1,5.7,113.9319527
1990,2414,Secondary School Teachers,1,0.8,111.3927977
1990,2415,Special Education Teachers,1,1.1,5.246598273
1990,2422,Vocational Education Teachers,1,5.3,34.94197854
1990,2491,Education Advisers and Reviewers,1,0.4,8.750951218
1990,2492,Private Tutors and Teachers,1,11.9,21.54475975
1990,2493,Teachers of English to Speakers of Other Languages,1,17.1,1.954920185
1990,2512,Medical Imaging Professionals,1,30.2,5.56813345
1990,2513,Occupational and Environmental Health Professionals,1,12,6.413146993
1990,2514,Optometrists and Orthoptists,1,14,2.38236039
1990,2515,Pharmacists,1,1.2,9.296670298
1990,2519,Other Health Diagnostic and Promotion Professionals,1,41.9,1.87959951
1990,2521,Chiropractors and Osteopaths,1,0.8,1.56869509
1990,2522,Complementary Health Therapists,1,2.5,2.259151465
1990,2523,Dental Practitioners,1,0.5,7.679877093
1990,2525,Physiotherapists,1,2.1,7.86805747
1990,2526,Podiatrists,1,0.8,1.166070598
1990,2527,Audiologists and Speech Pathologists \ Therapists,1,0.6,2.282488463
1990,2611,ICT Business and Systems Analysts,1,0.7,10.15666918
1990,2613,Software and Applications Programmers,1,27.3,34.78440369
1990,2621,"Database and Systems Administrators, and ICT Security Specialists",1,3,13.1923217
1990,2631,Computer Network Professionals,1,3,9.511052698
